Country_Region;Year;Month;Day;Doses_admin;People_partially_vaccinated;People_fully_vaccinated;Report_Date_String;UID;Province_State;
Japan;2021;3;14;230542;227194;3348;14/03/2021;392;;
Japan;2021;3;15;290275;282398;7877;15/03/2021;392;;
Japan;2021;3;16;359191;349844;9347;16/03/2021;392;;
Japan;2021;3;17;437485;423196;14289;17/03/2021;392;;
Japan;2021;3;18;508702;490413;18289;18/03/2021;392;;
Japan;2021;3;19;578835;553454;25381;19/03/2021;392;;
Japan;2021;3;20;578835;553454;25381;20/03/2021;392;;
Japan;2021;3;21;578835;553454;25381;21/03/2021;392;;
Japan;2021;3;22;652698;623569;29129;22/03/2021;392;;
Japan;2021;3;23;699126;667370;31756;23/03/2021;392;;
Japan;2021;3;24;741180;706101;35079;24/03/2021;392;;
Japan;2021;3;25;775122;737672;37450;25/03/2021;392;;
Japan;2021;3;26;822869;781665;41204;26/03/2021;392;;
Japan;2021;3;27;822869;781665;41204;27/03/2021;392;;
Japan;2021;3;28;822869;781665;41204;28/03/2021;392;;
Japan;2021;3;29;890662;825704;64958;29/03/2021;392;;
Japan;2021;3;30;949731;852946;96785;30/03/2021;392;;
Japan;2021;3;31;1002739;877159;125580;31/03/2021;392;;
Japan;2021;4;1;1050112;893315;156797;1/04/2021;392;;
Japan;2021;4;2;1096698;913341;183357;2/04/2021;392;;
Japan;2021;4;3;1096698;913341;183357;3/04/2021;392;;
Japan;2021;4;4;1096698;913341;183357;4/04/2021;392;;
Japan;2021;4;5;1196884;956638;240246;5/04/2021;392;;
Japan;2021;4;6;1288566;996058;292508;6/04/2021;392;;
Japan;2021;4;7;1393108;1036429;356679;7/04/2021;392;;
Japan;2021;4;8;1487606;1066385;421221;8/04/2021;392;;
Japan;2021;4;9;1592517;1101698;490819;9/04/2021;392;;
Japan;2021;4;10;1592517;1101698;490819;10/04/2021;392;;
Japan;2021;4;11;1592517;1101698;490819;11/04/2021;392;;
Japan;2021;4;12;1690592;1129687;560905;12/04/2021;392;;
Japan;2021;4;13;1746181;1145186;600995;13/04/2021;392;;
Japan;2021;4;14;1799048;1156626;642422;14/04/2021;392;;
Japan;2021;4;15;1853729;1175324;678405;15/04/2021;392;;
Japan;2021;4;16;1853729;1175324;678405;16/04/2021;392;;
Japan;2021;4;17;1853729;1175324;678405;17/04/2021;392;;
Japan;2021;4;18;1930111;1211715;718396;18/04/2021;392;;
Japan;2021;4;19;2054880;1282177;772703;19/04/2021;392;;
Japan;2021;4;20;2190413;1389913;800500;20/04/2021;392;;
Japan;2021;4;21;2354383;1527187;827196;21/04/2021;392;;
Japan;2021;4;22;2517045;1667994;849051;22/04/2021;392;;
Japan;2021;4;23;2517045;1667994;849051;23/04/2021;392;;
Japan;2021;4;24;2517045;1667994;849051;24/04/2021;392;;
Japan;2021;4;25;2718090;1839356;878734;25/04/2021;392;;
Japan;2021;4;26;3000510;2080125;920385;26/04/2021;392;;
Japan;2021;4;27;3225464;2273974;951490;27/04/2021;392;;
Japan;2021;4;28;3225464;2273974;951490;28/04/2021;392;;
Japan;2021;4;29;3489719;2493961;995758;29/04/2021;392;;
Japan;2021;4;30;3489719;2493961;995758;30/04/2021;392;;
Japan;2021;5;1;3489719;2493961;995758;1/05/2021;392;;
Japan;2021;5;2;3489719;2493961;995758;2/05/2021;392;;
Japan;2021;5;3;3489719;2493961;995758;3/05/2021;392;;
Japan;2021;5;4;3489719;2493961;995758;4/05/2021;392;;
Japan;2021;5;5;3836845;2793847;1042998;5/05/2021;392;;
Japan;2021;5;6;4197463;3091529;1105934;6/05/2021;392;;
Japan;2021;5;7;4197463;3091529;1105934;7/05/2021;392;;
Japan;2021;5;8;4197463;3091529;1105934;8/05/2021;392;;
Japan;2021;5;9;4436325;3277886;1158439;9/05/2021;392;;
Japan;2021;5;10;4734029;3500968;1233061;10/05/2021;392;;
Japan;2021;5;11;4994028;3674147;1319881;12/05/2021;392;;
Japan;2021;5;12;5274683;3844717;1429966;13/05/2021;392;;
Japan;2021;5;13;5593436;4027333;1566103;14/05/2021;392;;
Japan;2021;5;14;5593436;4027333;1566103;15/05/2021;392;;
Japan;2021;5;15;5593436;4027333;1566103;16/05/2021;392;;
Japan;2021;5;16;6112406;4380733;1731673;17/05/2021;392;;
Japan;2021;5;17;6691268;4725079;1966189;18/05/2021;392;;
Japan;2021;5;18;7093476;4952144;2141332;19/05/2021;392;;
Japan;2021;5;19;7577142;5236829;2340313;20/05/2021;392;;
Japan;2021;5;20;7990398;5528513;2461885;21/05/2021;392;;
Japan;2021;5;21;7990398;5528513;2461885;22/05/2021;392;;
Japan;2021;5;22;7990398;5528513;2461885;23/05/2021;392;;
Japan;2021;5;23;8778226;6131651;2646575;24/05/2021;392;;
Japan;2021;5;24;9466923;6610864;2856059;25/05/2021;392;;
Japan;2021;5;25;10030865;7104069;2926796;26/05/2021;392;;
Japan;2021;5;26;10595100;7607158;2987942;27/05/2021;392;;
Japan;2021;5;27;11176328;8104589;3071739;28/05/2021;392;;
Japan;2021;5;28;11176328;8104589;3071739;29/05/2021;392;;
Japan;2021;5;29;11176328;8104589;3071739;30/05/2021;392;;
Japan;2021;5;30;12343590;9116564;3227026;31/05/2021;392;;
Japan;2021;5;31;13210567;9774029;3436538;1/06/2021;392;;
Jordan;2021;1;12;0;0;0;12/01/2021;400;;
Jordan;2021;1;13;0;0;0;13/01/2021;400;;
Jordan;2021;1;14;0;0;0;14/01/2021;400;;
Jordan;2021;1;15;0;0;0;15/01/2021;400;;
Jordan;2021;1;16;0;0;0;16/01/2021;400;;
Jordan;2021;1;17;0;0;0;17/01/2021;400;;
Jordan;2021;1;18;0;0;0;18/01/2021;400;;
Jordan;2021;1;19;0;0;0;19/01/2021;400;;
Jordan;2021;1;20;0;0;0;20/01/2021;400;;
Jordan;2021;1;21;0;0;0;21/01/2021;400;;
Jordan;2021;1;22;0;0;0;22/01/2021;400;;
Jordan;2021;1;23;30000;30000;0;23/01/2021;400;;
Jordan;2021;1;24;30000;30000;0;24/01/2021;400;;
Jordan;2021;1;25;30000;30000;0;25/01/2021;400;;
Jordan;2021;1;26;30000;30000;0;26/01/2021;400;;
Jordan;2021;1;27;30000;30000;0;27/01/2021;400;;
Jordan;2021;1;28;30000;30000;0;28/01/2021;400;;
Jordan;2021;1;29;30000;30000;0;29/01/2021;400;;
Jordan;2021;1;30;30000;30000;0;30/01/2021;400;;
Jordan;2021;1;31;40000;40000;0;31/01/2021;400;;
Jordan;2021;2;1;40000;40000;0;1/02/2021;400;;
Jordan;2021;2;2;40000;40000;0;2/02/2021;400;;
Jordan;2021;2;3;40000;40000;0;3/02/2021;400;;
Jordan;2021;2;4;40000;40000;0;4/02/2021;400;;
Jordan;2021;2;5;40000;40000;0;5/02/2021;400;;
Jordan;2021;2;6;40000;40000;0;6/02/2021;400;;
Jordan;2021;2;7;40000;40000;0;7/02/2021;400;;
Jordan;2021;2;8;40000;40000;0;8/02/2021;400;;
Jordan;2021;2;9;40000;40000;0;9/02/2021;400;;
Jordan;2021;2;10;40000;40000;0;10/02/2021;400;;
Jordan;2021;2;11;40000;40000;0;11/02/2021;400;;
Jordan;2021;2;12;40000;40000;0;12/02/2021;400;;
Jordan;2021;2;13;40000;40000;0;13/02/2021;400;;
Jordan;2021;2;14;40000;40000;0;14/02/2021;400;;
Jordan;2021;2;15;40000;40000;0;15/02/2021;400;;
Jordan;2021;2;16;40000;40000;0;16/02/2021;400;;
Jordan;2021;2;17;40000;40000;0;17/02/2021;400;;
Jordan;2021;2;18;40000;40000;0;18/02/2021;400;;
Jordan;2021;2;19;40000;40000;0;19/02/2021;400;;
Jordan;2021;2;20;40000;40000;0;20/02/2021;400;;
Jordan;2021;2;21;40000;40000;0;21/02/2021;400;;
Jordan;2021;2;22;80000;50000;30000;22/02/2021;400;;
Jordan;2021;2;23;80000;50000;30000;23/02/2021;400;;
Jordan;2021;2;24;80000;50000;30000;24/02/2021;400;;
Jordan;2021;2;25;150000;50000;30000;25/02/2021;400;;
Jordan;2021;2;26;150000;50000;30000;26/02/2021;400;;
Jordan;2021;2;27;150000;50000;30000;27/02/2021;400;;
Jordan;2021;2;28;150000;50000;30000;28/02/2021;400;;
Jordan;2021;3;1;150000;50000;30000;1/03/2021;400;;
Jordan;2021;3;2;150000;50000;30000;2/03/2021;400;;
Jordan;2021;3;3;150000;50000;30000;3/03/2021;400;;
Jordan;2021;3;4;150000;50000;30000;4/03/2021;400;;
Jordan;2021;3;5;150000;50000;30000;5/03/2021;400;;
Jordan;2021;3;6;150000;50000;30000;6/03/2021;400;;
Jordan;2021;3;7;150000;50000;30000;7/03/2021;400;;
Jordan;2021;3;8;150000;50000;30000;8/03/2021;400;;
Jordan;2021;3;9;150000;50000;30000;9/03/2021;400;;
Jordan;2021;3;10;150000;50000;30000;10/03/2021;400;;
Jordan;2021;3;11;150000;50000;30000;11/03/2021;400;;
Jordan;2021;3;12;150000;50000;30000;12/03/2021;400;;
Jordan;2021;3;13;150000;50000;30000;13/03/2021;400;;
Jordan;2021;3;14;150000;50000;30000;14/03/2021;400;;
Jordan;2021;3;15;204151;155772;48379;15/03/2021;400;;
Jordan;2021;3;16;204151;155772;48379;16/03/2021;400;;
Jordan;2021;3;17;241868;189456;52412;17/03/2021;400;;
Jordan;2021;3;18;241868;189456;52412;18/03/2021;400;;
Jordan;2021;3;19;241868;189456;52412;19/03/2021;400;;
Jordan;2021;3;20;241868;189456;52412;20/03/2021;400;;
Jordan;2021;3;21;272648;209278;63370;21/03/2021;400;;
Jordan;2021;3;22;272648;209278;63370;22/03/2021;400;;
Jordan;2021;3;23;272648;209278;63370;23/03/2021;400;;
Jordan;2021;3;24;320140;251197;68943;24/03/2021;400;;
Jordan;2021;3;25;320140;251197;68943;25/03/2021;400;;
Jordan;2021;3;26;320140;251197;68943;26/03/2021;400;;
Jordan;2021;3;27;320140;251197;68943;27/03/2021;400;;
Jordan;2021;3;28;320140;251197;68943;28/03/2021;400;;
Jordan;2021;3;29;320140;251197;68943;29/03/2021;400;;
Jordan;2021;3;30;409203;304946;104257;30/03/2021;400;;
Jordan;2021;3;31;409203;304946;104257;31/03/2021;400;;
Jordan;2021;4;1;409203;304946;104257;1/04/2021;400;;
Jordan;2021;4;2;409203;304946;104257;2/04/2021;400;;
Jordan;2021;4;3;409203;304946;104257;3/04/2021;400;;
Jordan;2021;4;4;409203;304946;104257;4/04/2021;400;;
Jordan;2021;4;5;409203;304946;104257;5/04/2021;400;;
Jordan;2021;4;6;409203;304946;104257;6/04/2021;400;;
Jordan;2021;4;7;524533;404912;119621;7/04/2021;400;;
Jordan;2021;4;8;524533;404912;119621;8/04/2021;400;;
Jordan;2021;4;9;524533;404912;119621;9/04/2021;400;;
Jordan;2021;4;10;524533;404912;119621;10/04/2021;400;;
Jordan;2021;4;11;524533;404912;119621;11/04/2021;400;;
Jordan;2021;4;12;524533;404912;119621;12/04/2021;400;;
Jordan;2021;4;13;524533;404912;119621;13/04/2021;400;;
Jordan;2021;4;14;665226;543095;122131;14/04/2021;400;;
Jordan;2021;4;15;665226;543095;122131;15/04/2021;400;;
Jordan;2021;4;16;665226;543095;122131;16/04/2021;400;;
Jordan;2021;4;17;665226;543095;122131;17/04/2021;400;;
Jordan;2021;4;18;665226;543095;122131;18/04/2021;400;;
Jordan;2021;4;19;732052;607381;124671;19/04/2021;400;;
Jordan;2021;4;20;732052;607381;124671;20/04/2021;400;;
Jordan;2021;4;21;732052;607381;124671;21/04/2021;400;;
Jordan;2021;4;22;732052;607381;124671;22/04/2021;400;;
Jordan;2021;4;23;732052;607381;124671;23/04/2021;400;;
Jordan;2021;4;24;732052;607381;124671;24/04/2021;400;;
Jordan;2021;4;25;732052;607381;124671;25/04/2021;400;;
Jordan;2021;4;26;732052;607381;124671;26/04/2021;400;;
Jordan;2021;4;27;732052;607381;124671;27/04/2021;400;;
Jordan;2021;4;28;732052;607381;124671;28/04/2021;400;;
Jordan;2021;4;29;919922;699328;220594;29/04/2021;400;;
Jordan;2021;4;30;919922;699328;220594;30/04/2021;400;;
Jordan;2021;5;1;919922;699328;220594;1/05/2021;400;;
Jordan;2021;5;2;919922;699328;220594;2/05/2021;400;;
Jordan;2021;5;3;919922;699328;220594;3/05/2021;400;;
Jordan;2021;5;4;1091048;805020;286028;4/05/2021;400;;
Jordan;2021;5;11;1091048;805020;286028;12/05/2021;400;;
Jordan;2021;5;12;1091048;805020;286028;13/05/2021;400;;
Jordan;2021;5;13;1091048;805020;286028;14/05/2021;400;;
Jordan;2021;5;14;1091048;805020;286028;15/05/2021;400;;
Jordan;2021;5;15;1091048;805020;286028;16/05/2021;400;;
Jordan;2021;5;16;1091048;805020;286028;17/05/2021;400;;
Jordan;2021;5;17;1091048;805020;286028;18/05/2021;400;;
Jordan;2021;5;18;1091048;805020;286028;19/05/2021;400;;
Jordan;2021;5;19;1320836;1034808;286028;20/05/2021;400;;
Jordan;2021;5;20;1419950;1034808;385142;21/05/2021;400;;
Jordan;2021;5;21;1419950;1034808;385142;22/05/2021;400;;
Jordan;2021;5;22;1419950;1034808;385142;23/05/2021;400;;
Jordan;2021;5;23;1419950;1034808;385142;24/05/2021;400;;
Jordan;2021;5;24;1419950;1034808;385142;25/05/2021;400;;
Jordan;2021;5;25;1419950;1034808;385142;26/05/2021;400;;
Jordan;2021;5;26;1419950;1034808;385142;27/05/2021;400;;
Jordan;2021;5;27;1879809;1389247;490562;28/05/2021;400;;
Jordan;2021;5;28;1879809;1389247;490562;29/05/2021;400;;
Jordan;2021;5;29;1904235;1412419;491816;30/05/2021;400;;
Jordan;2021;5;30;1904235;1412419;491816;31/05/2021;400;;
Jordan;2021;5;31;1904235;1412419;491816;1/06/2021;400;;
Kazakhstan;2021;1;31;0;0;0;31/01/2021;398;;
Kazakhstan;2021;2;1;0;0;0;1/02/2021;398;;
Kazakhstan;2021;2;2;0;0;0;2/02/2021;398;;
Kazakhstan;2021;2;3;0;0;0;3/02/2021;398;;
Kazakhstan;2021;2;4;0;0;0;4/02/2021;398;;
Kazakhstan;2021;2;5;0;0;0;5/02/2021;398;;
Kazakhstan;2021;2;6;0;0;0;6/02/2021;398;;
Kazakhstan;2021;2;7;0;0;0;7/02/2021;398;;
Kazakhstan;2021;2;8;0;0;0;8/02/2021;398;;
Kazakhstan;2021;2;9;0;0;0;9/02/2021;398;;
Kazakhstan;2021;2;10;0;0;0;10/02/2021;398;;
Kazakhstan;2021;2;11;14000;14000;0;11/02/2021;398;;
Kazakhstan;2021;2;12;14000;14000;0;12/02/2021;398;;
Kazakhstan;2021;2;13;14000;14000;0;13/02/2021;398;;
Kazakhstan;2021;2;14;14000;14000;0;14/02/2021;398;;
Kazakhstan;2021;2;15;14000;14000;0;15/02/2021;398;;
Kazakhstan;2021;2;16;14000;14000;0;16/02/2021;398;;
Kazakhstan;2021;2;17;14000;14000;0;17/02/2021;398;;
Kazakhstan;2021;2;18;14000;14000;0;18/02/2021;398;;
Kazakhstan;2021;2;19;14000;14000;0;19/02/2021;398;;
Kazakhstan;2021;2;20;14000;14000;0;20/02/2021;398;;
Kazakhstan;2021;2;21;14000;14000;0;21/02/2021;398;;
Kazakhstan;2021;2;22;14000;14000;0;22/02/2021;398;;
Kazakhstan;2021;2;23;14000;14000;0;23/02/2021;398;;
Kazakhstan;2021;2;24;22294;20157;2137;24/02/2021;398;;
Kazakhstan;2021;2;25;22294;20157;2137;25/02/2021;398;;
Kazakhstan;2021;2;26;22294;20157;2137;26/02/2021;398;;
Kazakhstan;2021;2;27;22294;20157;2137;27/02/2021;398;;
Kazakhstan;2021;2;28;22294;20157;2137;28/02/2021;398;;
Kazakhstan;2021;3;1;22294;20157;2137;1/03/2021;398;;
Kazakhstan;2021;3;2;22294;20157;2137;2/03/2021;398;;
Kazakhstan;2021;3;3;22294;20157;2137;3/03/2021;398;;
Kazakhstan;2021;3;4;22294;20157;2137;4/03/2021;398;;
Kazakhstan;2021;3;5;22294;20157;2137;5/03/2021;398;;
Kazakhstan;2021;3;6;22294;20157;2137;6/03/2021;398;;
Kazakhstan;2021;3;7;22294;20157;2137;7/03/2021;398;;
Kazakhstan;2021;3;8;22294;20157;2137;8/03/2021;398;;
Kazakhstan;2021;3;9;22294;20157;2137;9/03/2021;398;;
Kazakhstan;2021;3;10;22294;20157;2137;10/03/2021;398;;
Kazakhstan;2021;3;11;22294;20157;2137;11/03/2021;398;;
Kazakhstan;2021;3;12;22294;20157;2137;12/03/2021;398;;
Kazakhstan;2021;3;13;22294;20157;2137;13/03/2021;398;;
Kazakhstan;2021;3;14;22294;20157;2137;14/03/2021;398;;
Kazakhstan;2021;3;15;87902;69095;18807;15/03/2021;398;;
Kazakhstan;2021;3;16;87902;69095;18807;16/03/2021;398;;
Kazakhstan;2021;3;17;87902;69095;18807;17/03/2021;398;;
Kazakhstan;2021;3;18;109995;90748;19247;18/03/2021;398;;
Kazakhstan;2021;3;19;109995;90748;19247;19/03/2021;398;;
Kazakhstan;2021;3;20;109995;90748;19247;20/03/2021;398;;
Kazakhstan;2021;3;21;109995;90748;19247;21/03/2021;398;;
Kazakhstan;2021;3;22;109995;90748;19247;22/03/2021;398;;
Kazakhstan;2021;3;23;109995;90748;19247;23/03/2021;398;;
Kazakhstan;2021;3;24;109995;90748;19247;24/03/2021;398;;
Kazakhstan;2021;3;25;109995;90748;19247;25/03/2021;398;;
Kazakhstan;2021;3;26;109995;90748;19247;26/03/2021;398;;
Kazakhstan;2021;3;27;109995;90748;19247;27/03/2021;398;;
Kazakhstan;2021;3;28;109995;90748;19247;28/03/2021;398;;
Kazakhstan;2021;3;29;109995;90748;19247;29/03/2021;398;;
Kazakhstan;2021;3;30;109995;90748;19247;30/03/2021;398;;
Kazakhstan;2021;3;31;109995;90748;19247;31/03/2021;398;;
Kazakhstan;2021;4;1;109995;90748;19247;1/04/2021;398;;
Kazakhstan;2021;4;2;109995;90748;19247;2/04/2021;398;;
Kazakhstan;2021;4;3;109995;90748;19247;3/04/2021;398;;
Kazakhstan;2021;4;4;109995;90748;19247;4/04/2021;398;;
Kazakhstan;2021;4;5;109995;90748;19247;5/04/2021;398;;
Kazakhstan;2021;4;6;109995;90748;19247;6/04/2021;398;;
Kazakhstan;2021;4;7;109995;90748;19247;7/04/2021;398;;
Kazakhstan;2021;4;8;109995;90748;19247;8/04/2021;398;;
Kazakhstan;2021;4;9;109995;90748;19247;9/04/2021;398;;
Kazakhstan;2021;4;10;385281;282372;102909;10/04/2021;398;;
Kazakhstan;2021;4;11;385281;282372;102909;11/04/2021;398;;
Kazakhstan;2021;4;12;443974;338582;105392;12/04/2021;398;;
Kazakhstan;2021;4;13;443974;338582;105392;13/04/2021;398;;
Kazakhstan;2021;4;14;443974;338582;105392;14/04/2021;398;;
Kazakhstan;2021;4;15;443974;338582;105392;15/04/2021;398;;
Kazakhstan;2021;4;16;443974;338582;105392;16/04/2021;398;;
Kazakhstan;2021;4;17;443974;338582;105392;17/04/2021;398;;
Kazakhstan;2021;4;18;856906;733980;122926;18/04/2021;398;;
Kazakhstan;2021;4;19;856906;733980;122926;19/04/2021;398;;
Kazakhstan;2021;4;20;856906;733980;122926;20/04/2021;398;;
Kazakhstan;2021;4;21;893164;766614;126550;21/04/2021;398;;
Kazakhstan;2021;4;22;956101;823498;132603;22/04/2021;398;;
Kazakhstan;2021;4;23;956101;823498;132603;23/04/2021;398;;
Kazakhstan;2021;4;24;1001805;858566;143239;24/04/2021;398;;
Kazakhstan;2021;4;25;1001805;858566;143239;25/04/2021;398;;
Kazakhstan;2021;4;26;1001805;858566;143239;26/04/2021;398;;
Kazakhstan;2021;4;27;1133982;949451;184531;27/04/2021;398;;
Kazakhstan;2021;4;28;1559836;1293379;266457;28/04/2021;398;;
Kazakhstan;2021;4;29;1559836;1293379;266457;29/04/2021;398;;
Kazakhstan;2021;4;30;1559836;1293379;266457;30/04/2021;398;;
Kazakhstan;2021;5;1;1559836;1293379;266457;1/05/2021;398;;
Kazakhstan;2021;5;2;1559836;1293379;266457;2/05/2021;398;;
Kazakhstan;2021;5;3;1559836;1293379;266457;3/05/2021;398;;
Kazakhstan;2021;5;4;1769678;1422204;347474;4/05/2021;398;;
Kazakhstan;2021;5;5;2025911;1565681;460230;5/05/2021;398;;
Kazakhstan;2021;5;6;2025911;1565681;460230;6/05/2021;398;;
Kazakhstan;2021;5;7;2158924;1634939;523985;7/05/2021;398;;
Kazakhstan;2021;5;11;2397604;1727011;670593;12/05/2021;398;;
Kazakhstan;2021;5;12;2455655;1757407;698248;13/05/2021;398;;
Kazakhstan;2021;5;13;2455655;1757407;698248;14/05/2021;398;;
Kazakhstan;2021;5;14;2512860;1790356;722504;15/05/2021;398;;
Kazakhstan;2021;5;15;2512860;1790356;722504;16/05/2021;398;;
Kazakhstan;2021;5;16;2590798;1836821;753977;17/05/2021;398;;
Kazakhstan;2021;5;17;2603997;1844938;759059;18/05/2021;398;;
Kazakhstan;2021;5;18;2650169;1871823;778346;19/05/2021;398;;
Kazakhstan;2021;5;19;2700694;1898604;802090;20/05/2021;398;;
Kazakhstan;2021;5;20;2754555;1923303;831252;21/05/2021;398;;
Kazakhstan;2021;5;21;2808926;1943409;865517;22/05/2021;398;;
Kazakhstan;2021;5;22;2872258;1969033;903225;23/05/2021;398;;
Kazakhstan;2021;5;23;2902678;1984761;917917;24/05/2021;398;;
Kazakhstan;2021;5;24;2914650;1991219;923431;25/05/2021;398;;
Kazakhstan;2021;5;25;2964855;2015053;949802;26/05/2021;398;;
Kazakhstan;2021;5;26;3009654;2035781;973873;27/05/2021;398;;
Kazakhstan;2021;5;27;3097941;2076841;1021100;28/05/2021;398;;
Kazakhstan;2021;5;28;3097941;2076841;1021100;29/05/2021;398;;
Kazakhstan;2021;5;29;3140963;2098481;1042482;30/05/2021;398;;
Kazakhstan;2021;5;30;3140963;2098481;1042482;31/05/2021;398;;
Kazakhstan;2021;5;31;3170032;2114112;1055920;1/06/2021;398;;
Kenya;2021;3;4;0;0;0;4/03/2021;404;;
Kenya;2021;3;5;0;0;0;5/03/2021;404;;
Kenya;2021;3;6;0;0;0;6/03/2021;404;;
Kenya;2021;3;7;0;0;0;7/03/2021;404;;
Kenya;2021;3;8;0;0;0;8/03/2021;404;;
Kenya;2021;3;9;0;0;0;9/03/2021;404;;
Kenya;2021;3;10;4000;4000;0;10/03/2021;404;;
Kenya;2021;3;11;4000;4000;0;11/03/2021;404;;
Kenya;2021;3;12;4000;4000;0;12/03/2021;404;;
Kenya;2021;3;13;4000;4000;0;13/03/2021;404;;
Kenya;2021;3;14;9144;9144;0;14/03/2021;404;;
Kenya;2021;3;15;9144;9144;0;15/03/2021;404;;
Kenya;2021;3;16;9144;9144;0;16/03/2021;404;;
Kenya;2021;3;17;20000;20000;0;17/03/2021;404;;
Kenya;2021;3;18;20000;20000;0;18/03/2021;404;;
Kenya;2021;3;19;20000;20000;0;19/03/2021;404;;
Kenya;2021;3;20;20000;20000;0;20/03/2021;404;;
Kenya;2021;3;21;20000;20000;0;21/03/2021;404;;
Kenya;2021;3;22;20000;20000;0;22/03/2021;404;;
Kenya;2021;3;23;20000;20000;0;23/03/2021;404;;
Kenya;2021;3;24;64100;64100;0;24/03/2021;404;;
Kenya;2021;3;25;64100;64100;0;25/03/2021;404;;
Kenya;2021;3;26;90340;90340;0;26/03/2021;404;;
Kenya;2021;3;27;90340;90340;0;27/03/2021;404;;
Kenya;2021;3;28;90340;90340;0;28/03/2021;404;;
Kenya;2021;3;29;90340;90340;0;29/03/2021;404;;
Kenya;2021;3;30;90340;90340;0;30/03/2021;404;;
Kenya;2021;3;31;161771;161771;0;31/03/2021;404;;
Kenya;2021;4;1;161771;161771;0;1/04/2021;404;;
Kenya;2021;4;2;161771;161771;0;2/04/2021;404;;
Kenya;2021;4;3;196435;196435;0;3/04/2021;404;;
Kenya;2021;4;4;196435;196435;0;4/04/2021;404;;
Kenya;2021;4;5;196435;196435;0;5/04/2021;404;;
Kenya;2021;4;6;196435;196435;0;6/04/2021;404;;
Kenya;2021;4;7;340121;340121;0;7/04/2021;404;;
Kenya;2021;4;8;422021;422021;0;8/04/2021;404;;
Kenya;2021;4;9;422021;422021;0;9/04/2021;404;;
Kenya;2021;4;10;422021;422021;0;10/04/2021;404;;
Kenya;2021;4;11;422021;422021;0;11/04/2021;404;;
Kenya;2021;4;12;422021;422021;0;12/04/2021;404;;
Kenya;2021;4;13;422021;422021;0;13/04/2021;404;;
Kenya;2021;4;14;569244;569244;0;14/04/2021;404;;
Kenya;2021;4;15;569244;569244;0;15/04/2021;404;;
Kenya;2021;4;16;651650;651650;0;16/04/2021;404;;
Kenya;2021;4;17;651650;651650;0;17/04/2021;404;;
Kenya;2021;4;18;651650;651650;0;18/04/2021;404;;
Kenya;2021;4;19;651650;651650;0;19/04/2021;404;;
Kenya;2021;4;20;651650;651650;0;20/04/2021;404;;
Kenya;2021;4;21;750471;750471;0;21/04/2021;404;;
Kenya;2021;4;22;750471;750471;0;22/04/2021;404;;
Kenya;2021;4;23;750471;750471;0;23/04/2021;404;;
Kenya;2021;4;24;750471;750471;0;24/04/2021;404;;
Kenya;2021;4;25;750471;750471;0;25/04/2021;404;;
Kenya;2021;4;26;750471;750471;0;26/04/2021;404;;
Kenya;2021;4;27;750471;750471;0;27/04/2021;404;;
Kenya;2021;4;28;853081;853081;0;28/04/2021;404;;
Kenya;2021;5;11;853081;853081;0;12/05/2021;404;;
Kenya;2021;5;12;853081;853081;0;13/05/2021;404;;
Kenya;2021;5;13;853081;853081;0;14/05/2021;404;;
Kenya;2021;5;14;933436;933436;0;15/05/2021;404;;
Kenya;2021;5;15;933436;933436;0;16/05/2021;404;;
Kenya;2021;5;16;933436;933436;0;17/05/2021;404;;
Kenya;2021;5;17;933436;933436;0;18/05/2021;404;;
Kenya;2021;5;18;933436;933436;0;19/05/2021;404;;
Kenya;2021;5;19;945597;945597;0;20/05/2021;404;;
Kenya;2021;5;20;948980;948980;0;21/05/2021;404;;
Kenya;2021;5;21;951026;951026;0;22/05/2021;404;;
Kenya;2021;5;22;951026;951026;0;23/05/2021;404;;
Kenya;2021;5;23;953954;953954;0;24/05/2021;404;;
Kenya;2021;5;24;954515;954515;0;25/05/2021;404;;
Kenya;2021;5;25;954515;954515;0;26/05/2021;404;;
Kenya;2021;5;26;960379;960379;0;27/05/2021;404;;
Kenya;2021;5;27;960379;960379;0;28/05/2021;404;;
Kenya;2021;5;28;966433;966433;0;29/05/2021;404;;
Kenya;2021;5;29;966433;966433;0;30/05/2021;404;;
Kenya;2021;5;30;968733;966433;0;31/05/2021;404;;
Kenya;2021;5;31;969692;969489;203;1/06/2021;404;;
Kosovo;2021;3;28;0;0;0;28/03/2021;383;;
Kosovo;2021;3;29;0;0;0;29/03/2021;383;;
Kosovo;2021;3;30;0;0;0;30/03/2021;383;;
Kosovo;2021;3;31;0;0;0;31/03/2021;383;;
Kosovo;2021;4;1;0;0;0;1/04/2021;383;;
Kosovo;2021;4;2;0;0;0;2/04/2021;383;;
Kosovo;2021;4;3;700;700;0;3/04/2021;383;;
Kosovo;2021;4;4;2500;2500;0;4/04/2021;383;;
Kosovo;2021;4;5;2500;2500;0;5/04/2021;383;;
Kosovo;2021;4;6;2500;2500;0;6/04/2021;383;;
Kosovo;2021;4;7;2500;2500;0;7/04/2021;383;;
Kosovo;2021;4;8;2500;2500;0;8/04/2021;383;;
Kosovo;2021;4;9;2500;2500;0;9/04/2021;383;;
Kosovo;2021;4;10;2500;2500;0;10/04/2021;383;;
Kosovo;2021;4;11;2500;2500;0;11/04/2021;383;;
Kosovo;2021;4;12;2500;2500;0;12/04/2021;383;;
Kosovo;2021;4;13;2500;2500;0;13/04/2021;383;;
